Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Imagen;Archivo imagen asignado
rueda-blindada-para-placard-tuh-50;Rueda Blindada para Placard;Accesorios de Placard;;;;;;;2940.00;;;;;;;TUH-50;;SI;NO;Marca: BRONZEN<br>Código: TUH-50<br>Producto disponible en Herrajes Darío.;BRONZEN;Rueda Blindada para Placard | Herrajes Darío;Rueda Blindada para Placard marca BRONZEN. Código TUH-50. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=1LrHIuivnlYiO-yuVXqiz33RL0L9gqnPY;rueda.jpg
kit-placard-2000-x-2600-anodizado-403-50-070;Kit Placard 2000 x 2600 Anodizado;Accesorios de Placard;;;;;;;113505.00;;;;;;;403.50.070;;SI;NO;Marca: HAFELE<br>Código: 403.50.070<br>Producto disponible en Herrajes Darío.;HAFELE;Kit Placard 2000 x 2600 Anodizado | Herrajes Darío;Kit Placard 2000 x 2600 Anodizado marca HAFELE. Código 403.50.070. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1RN3egTnAJxzCAi9klGu0DBT7YLG5L1Rx;kitplacard.jpg
kit-placard-3000-x-2600-anodizado-403-50-071;Kit Placard 3000 x 2600 Anodizado;Accesorios de Placard;;;;;;;123585.00;;;;;;;403.50.071;;SI;NO;Marca: HAFELE<br>Código: 403.50.071<br>Producto disponible en Herrajes Darío.;HAFELE;Kit Placard 3000 x 2600 Anodizado | Herrajes Darío;Kit Placard 3000 x 2600 Anodizado marca HAFELE. Código 403.50.071. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1RN3egTnAJxzCAi9klGu0DBT7YLG5L1Rx;kitplacard.jpg
hoja-adicional-2600-403-50-072;Hoja Adicional 2600;Accesorios de Placard;;;;;;;46725.00;;;;;;;403.50.072;;SI;NO;Marca: HAFELE<br>Código: 403.50.072<br>Producto disponible en Herrajes Darío.;HAFELE;Hoja Adicional 2600 | Herrajes Darío;Hoja Adicional 2600 marca HAFELE. Código 403.50.072. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1RN3egTnAJxzCAi9klGu0DBT7YLG5L1Rx;kitplacard.jpg
set-de-ruedas-p-puerta-adicional-401-20-011;Set de Ruedas P/ Puerta Adicional;Hogar y Obra;;;;;;;25620.00;;;;;;;401.20.011;;SI;NO;Marca: HAFELE<br>Código: 401.20.011<br>Producto disponible en Herrajes Darío.;HAFELE;Set de Ruedas P/ Puerta Adicional | Herrajes Darío;Set de Ruedas P/ Puerta Adicional marca HAFELE. Código 401.20.011. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1RN3egTnAJxzCAi9klGu0DBT7YLG5L1Rx;kitplacard.jpg
colgador-alacena-con-tapa-blanco-f-10-b;Colgador Alacena con Tapa Blanco;Hogar y Obra;;;;;;;535.50;;;;;;;F-10-B;;SI;NO;Marca: BRONZEN<br>Código: F-10-B<br>Producto disponible en Herrajes Darío.;BRONZEN;Colgador Alacena con Tapa Blanco | Herrajes Darío;Colgador Alacena con Tapa Blanco marca BRONZEN. Código F-10-B. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=1k6IIyBANEDNVLtYELuzO3xVbjl3QPy5P;soportef-10-b.jpg
colgador-alacena-con-tapa-negro-f-10-n;Colgador Alacena con Tapa Negro;Hogar y Obra;;;;;;;535.50;;;;;;;F-10-N;;SI;NO;Marca: BRONZEN<br>Código: F-10-N<br>Producto disponible en Herrajes Darío.;BRONZEN;Colgador Alacena con Tapa Negro | Herrajes Darío;Colgador Alacena con Tapa Negro marca BRONZEN. Código F-10-N. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=1Rq2DPySz7iK1czgGWJkEil0ZH-xWG6We;F10N.jpg
canto-preencolado-melaminico-blanco-22mm-x-50-mts-tpc-21;Canto Preencolado Melaminico Blanco 22mm x 50 mts;Hogar y Obra;;;;;;;7455.00;;;;;;;TPC-21;;SI;NO;Marca: BRONZEN<br>Código: TPC-21<br>Producto disponible en Herrajes Darío.;BRONZEN;Canto Preencolado Melaminico Blanco 22mm x 50 mts | Herrajes Darío;Canto Preencolado Melaminico Blanco 22mm x 50 mts marca BRONZEN. Código TPC-21. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
canto-pvc-blanco-0-40mm-x-100-mts-tpc-30;Canto PVC Blanco 0,40mm x 100 Mts;Hogar y Obra;;;;;;;10500.00;;;;;;;TPC-30;;SI;NO;Marca: BRONZEN<br>Código: TPC-30<br>Producto disponible en Herrajes Darío.;BRONZEN;Canto PVC Blanco 0,40mm x 100 Mts | Herrajes Darío;Canto PVC Blanco 0,40mm x 100 Mts marca BRONZEN. Código TPC-30. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
zocalo-pvc-100mm-x-3-mts-aluminio-anodizado-tuh-1100;Zocalo Pvc 100mm x 3 mts Aluminio Anodizado;Hogar y Obra;;;;;;;11655.00;;;;;;;TUH-1100;;SI;NO;Marca: BRONZEN<br>Código: TUH-1100<br>Producto disponible en Herrajes Darío.;BRONZEN;Zocalo Pvc 100mm x 3 mts Aluminio Anodizado | Herrajes Darío;Zocalo Pvc 100mm x 3 mts Aluminio Anodizado marca BRONZEN. Código TUH-1100. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
union-zocalo-100mm-90-aluminio-tuh-1100-9;Union Zocalo 100mm 90° Aluminio;Hogar y Obra;;;;;;;609.00;;;;;;;TUH-1100-9;;SI;NO;Marca: BRONZEN<br>Código: TUH-1100-9<br>Producto disponible en Herrajes Darío.;BRONZEN;Union Zocalo 100mm 90° Aluminio | Herrajes Darío;Union Zocalo 100mm 90° Aluminio marca BRONZEN. Código TUH-1100-9. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=12mANq2r1BMnALXKDn8GWjgFl8SAHeA3G;esqtuh-1100-9.jpg
zocalo-pvc-100mm-x-3-mts-aluminio-negro-tuh-1100-n;Zocalo Pvc 100mm x 3 mts Aluminio Negro;Hogar y Obra;;;;;;;11655.00;;;;;;;TUH-1100-N;;SI;NO;Marca: BRONZEN<br>Código: TUH-1100-N<br>Producto disponible en Herrajes Darío.;BRONZEN;Zocalo Pvc 100mm x 3 mts Aluminio Negro | Herrajes Darío;Zocalo Pvc 100mm x 3 mts Aluminio Negro marca BRONZEN. Código TUH-1100-N. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
union-zocalo-100mm-90-aluminio-negro-tuh-1100-9-n;Union Zocalo 100mm 90° Aluminio Negro;Hogar y Obra;;;;;;;609.00;;;;;;;TUH-1100-9-N;;SI;NO;Marca: BRONZEN<br>Código: TUH-1100-9-N<br>Producto disponible en Herrajes Darío.;BRONZEN;Union Zocalo 100mm 90° Aluminio Negro | Herrajes Darío;Union Zocalo 100mm 90° Aluminio Negro marca BRONZEN. Código TUH-1100-9-N. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=12mANq2r1BMnALXKDn8GWjgFl8SAHeA3G;esqtuh-1100-9.jpg
zocalo-pvc-120mm-x-3-mts-aluminio-anodizado-tuh-1120;Zocalo Pvc 120mm x 3 mts Aluminio Anodizado;Hogar y Obra;;;;;;;13440.00;;;;;;;TUH-1120;;SI;NO;Marca: BRONZEN<br>Código: TUH-1120<br>Producto disponible en Herrajes Darío.;BRONZEN;Zocalo Pvc 120mm x 3 mts Aluminio Anodizado | Herrajes Darío;Zocalo Pvc 120mm x 3 mts Aluminio Anodizado marca BRONZEN. Código TUH-1120. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
union-zocalo-120mm-90-aluminio-tuh-1120-9;Union Zocalo 120mm 90° Aluminio;Hogar y Obra;;;;;;;840.00;;;;;;;TUH-1120-9;;SI;NO;Marca: BRONZEN<br>Código: TUH-1120-9<br>Producto disponible en Herrajes Darío.;BRONZEN;Union Zocalo 120mm 90° Aluminio | Herrajes Darío;Union Zocalo 120mm 90° Aluminio marca BRONZEN. Código TUH-1120-9. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=12mANq2r1BMnALXKDn8GWjgFl8SAHeA3G;esqtuh-1100-9.jpg
zocalo-pvc-120mm-x-3-mts-aluminio-negro-tuh-1120-n;Zocalo Pvc 120mm x 3 mts Aluminio Negro;Hogar y Obra;;;;;;;13440.00;;;;;;;TUH-1120-N;;SI;NO;Marca: BRONZEN<br>Código: TUH-1120-N<br>Producto disponible en Herrajes Darío.;BRONZEN;Zocalo Pvc 120mm x 3 mts Aluminio Negro | Herrajes Darío;Zocalo Pvc 120mm x 3 mts Aluminio Negro marca BRONZEN. Código TUH-1120-N. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
union-zocalo-120mm-90-aluminio-negro-tuh-1120-9-n;Union Zocalo 120mm 90° Aluminio Negro;Hogar y Obra;;;;;;;840.00;;;;;;;TUH-1120-9-N;;SI;NO;Marca: BRONZEN<br>Código: TUH-1120-9-N<br>Producto disponible en Herrajes Darío.;BRONZEN;Union Zocalo 120mm 90° Aluminio Negro | Herrajes Darío;Union Zocalo 120mm 90° Aluminio Negro marca BRONZEN. Código TUH-1120-9-N. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=12mANq2r1BMnALXKDn8GWjgFl8SAHeA3G;esqtuh-1100-9.jpg
zocalo-pvc-100mm-x-4mts-aluminio-cepillado-zp10a;Zocalo Pvc 100mm x 4mts Aluminio Cepillado;Hogar y Obra;;;;;;;15645.00;;;;;;;ZP10A;;SI;NO;Marca: Grupo Euro<br>Código: ZP10A<br>Producto disponible en Herrajes Darío.;Grupo Euro;Zocalo Pvc 100mm x 4mts Aluminio Cepillado | Herrajes Darío;Zocalo Pvc 100mm x 4mts Aluminio Cepillado marca Grupo Euro. Código ZP10A. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
puntera-zocalo-pvc-100mm-aluminio-cepillado-ezp10a;Puntera Zocalo Pvc 100mm Aluminio Cepillado;Hogar y Obra;;;;;;;1312.50;;;;;;;EZP10A;;SI;NO;Marca: Grupo Euro<br>Código: EZP10A<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Zocalo Pvc 100mm Aluminio Cepillado | Herrajes Darío;Puntera Zocalo Pvc 100mm Aluminio Cepillado marca Grupo Euro. Código EZP10A. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=17XVB_1GLdKPiTbXDhydO7jbpeqJo9QKN;ESQ_EZP10A_01.jpg
zocalo-pvc-100mm-x-3mts-aluminio-negro-zp10n;Zocalo Pvc 100mm x 3mts Aluminio Negro;Hogar y Obra;;;;;;;15645.00;;;;;;;ZP10N;;SI;NO;Marca: Grupo Euro<br>Código: ZP10N<br>Producto disponible en Herrajes Darío.;Grupo Euro;Zocalo Pvc 100mm x 3mts Aluminio Negro | Herrajes Darío;Zocalo Pvc 100mm x 3mts Aluminio Negro marca Grupo Euro. Código ZP10N. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
puntera-zocalo-pvc-100mm-aluminio-negro-ezp10n;Puntera Zocalo Pvc 100mm Aluminio Negro;Hogar y Obra;;;;;;;1312.50;;;;;;;EZP10N;;SI;NO;Marca: Grupo Euro<br>Código: EZP10N<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Zocalo Pvc 100mm Aluminio Negro | Herrajes Darío;Puntera Zocalo Pvc 100mm Aluminio Negro marca Grupo Euro. Código EZP10N. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=17XVB_1GLdKPiTbXDhydO7jbpeqJo9QKN;ESQ_EZP10A_01.jpg
zocalo-pvc-100mm-x-4mts-aluminio-cepillado-zp12a;Zocalo Pvc 100mm x 4mts Aluminio Cepillado;Hogar y Obra;;;;;;;18795.00;;;;;;;ZP12A;;SI;NO;Marca: Grupo Euro<br>Código: ZP12A<br>Producto disponible en Herrajes Darío.;Grupo Euro;Zocalo Pvc 100mm x 4mts Aluminio Cepillado | Herrajes Darío;Zocalo Pvc 100mm x 4mts Aluminio Cepillado marca Grupo Euro. Código ZP12A. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
puntera-zocalo-pvc-120mm-aluminio-cepillado-ezp12a;Puntera Zocalo Pvc 120mm Aluminio Cepillado;Hogar y Obra;;;;;;;1470.00;;;;;;;EZP12A;;SI;NO;Marca: Grupo Euro<br>Código: EZP12A<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Zocalo Pvc 120mm Aluminio Cepillado | Herrajes Darío;Puntera Zocalo Pvc 120mm Aluminio Cepillado marca Grupo Euro. Código EZP12A. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=17XVB_1GLdKPiTbXDhydO7jbpeqJo9QKN;ESQ_EZP10A_01.jpg
zocalo-pvc-100mm-x-3mts-aluminio-negro-zp12n;Zocalo Pvc 100mm x 3mts Aluminio Negro;Hogar y Obra;;;;;;;18795.00;;;;;;;ZP12N;;SI;NO;Marca: Grupo Euro<br>Código: ZP12N<br>Producto disponible en Herrajes Darío.;Grupo Euro;Zocalo Pvc 100mm x 3mts Aluminio Negro | Herrajes Darío;Zocalo Pvc 100mm x 3mts Aluminio Negro marca Grupo Euro. Código ZP12N. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
puntera-zocalo-pvc-120mm-aluminio-cepillado-ezp12n;Puntera Zocalo Pvc 120mm Aluminio Cepillado;Hogar y Obra;;;;;;;1470.00;;;;;;;EZP12N;;SI;NO;Marca: Grupo Euro<br>Código: EZP12N<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Zocalo Pvc 120mm Aluminio Cepillado | Herrajes Darío;Puntera Zocalo Pvc 120mm Aluminio Cepillado marca Grupo Euro. Código EZP12N. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=17XVB_1GLdKPiTbXDhydO7jbpeqJo9QKN;ESQ_EZP10A_01.jpg
pata-zocalo-pvc-negra-regulable-100-120-150-80kg-c-u-ptz;Pata Zocalo PVC Negra Regulable 100/120/150 80kg c/u;Hogar y Obra;;;;;;;1102.50;;;;;;;PTZ;;SI;NO;Marca: Grupo Euro<br>Código: PTZ<br>Producto disponible en Herrajes Darío.;Grupo Euro;Pata Zocalo PVC Negra Regulable 100/120/150 80kg c/u | Herrajes Darío;Pata Zocalo PVC Negra Regulable 100/120/150 80kg c/u marca Grupo Euro. Código PTZ. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
clip-para-zocalo-de-pvc-cpzp;Clip para Zocalo de PVC;Hogar y Obra;;;;;;;262.50;;;;;;;CPZP;;SI;NO;Marca: Grupo Euro<br>Código: CPZP<br>Producto disponible en Herrajes Darío.;Grupo Euro;Clip para Zocalo de PVC | Herrajes Darío;Clip para Zocalo de PVC marca Grupo Euro. Código CPZP. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1UoKGJRY_VyfIWcgswNT2PEEH0imXu3DF;CPZ.jpg
pata-zocalo-pvc-negra-regulable-100-a-170-brz-6210;Pata Zocalo PVC Negra Regulable 100 a 170;Hogar y Obra;;;;;;;598.50;;;;;;;BRZ-6210;;SI;NO;Marca: BRONZEN<br>Código: BRZ-6210<br>Producto disponible en Herrajes Darío.;BRONZEN;Pata Zocalo PVC Negra Regulable 100 a 170 | Herrajes Darío;Pata Zocalo PVC Negra Regulable 100 a 170 marca BRONZEN. Código BRZ-6210. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=1cqR1PK_edy29YG3PWqGwBCJAJSPTqMeO;Brz-6210.jpg
clip-perro-para-zocalo-de-pvc-brz-6295;Clip Perro para Zocalo de PVC;Hogar y Obra;;;;;;;105.00;;;;;;;BRZ-6295;;SI;NO;Marca: BRONZEN<br>Código: BRZ-6295<br>Producto disponible en Herrajes Darío.;BRONZEN;Clip Perro para Zocalo de PVC | Herrajes Darío;Clip Perro para Zocalo de PVC marca BRONZEN. Código BRZ-6295. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;https://drive.google.com/uc?export=view&id=1kXgh4qOJpVZ6MDdxBXYoCfP2qWJrgsdg;BRZ-6295.jpg
perfil-plano-100mm-x-3-mts-aluminio-tuh-404;Perfil Plano 100mm x 3 mts Aluminio;Hogar y Obra;;;;;;;23310.00;;;;;;;TUH-404;;SI;NO;Marca: BRONZEN<br>Código: TUH-404<br>Producto disponible en Herrajes Darío.;BRONZEN;Perfil Plano 100mm x 3 mts Aluminio | Herrajes Darío;Perfil Plano 100mm x 3 mts Aluminio marca BRONZEN. Código TUH-404. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
perfil-plano-120mm-x-3-mts-aluminio-tuh-405;Perfil Plano 120mm x 3 mts Aluminio;Hogar y Obra;;;;;;;28770.00;;;;;;;TUH-405;;SI;NO;Marca: BRONZEN<br>Código: TUH-405<br>Producto disponible en Herrajes Darío.;BRONZEN;Perfil Plano 120mm x 3 mts Aluminio | Herrajes Darío;Perfil Plano 120mm x 3 mts Aluminio marca BRONZEN. Código TUH-405. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
perfil-plano-100mm-x-3-mts-aluminio-p100;Perfil Plano 100mm x 3 mts Aluminio;Hogar y Obra;;;;;;;26775.00;;;;;;;P100;;SI;NO;Marca: Grupo Euro<br>Código: P100<br>Producto disponible en Herrajes Darío.;Grupo Euro;Perfil Plano 100mm x 3 mts Aluminio | Herrajes Darío;Perfil Plano 100mm x 3 mts Aluminio marca Grupo Euro. Código P100. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1JDFPd9FwtttwpIu9A7uymoaulUIrvZLU;ESQ_P100_01.jpg
perfil-plano-100mm-x-3-mts-aluminio-negro-p100n;Perfil Plano 100mm x 3 mts Aluminio Negro;Hogar y Obra;;;;;;;26775.00;;;;;;;P100N;;SI;NO;Marca: Grupo Euro<br>Código: P100N<br>Producto disponible en Herrajes Darío.;Grupo Euro;Perfil Plano 100mm x 3 mts Aluminio Negro | Herrajes Darío;Perfil Plano 100mm x 3 mts Aluminio Negro marca Grupo Euro. Código P100N. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1JDFPd9FwtttwpIu9A7uymoaulUIrvZLU;ESQ_P100_01.jpg
perfil-plano-120mm-x-3-mts-aluminio-p120;Perfil Plano 120mm x 3 mts Aluminio;Hogar y Obra;;;;;;;32130.00;;;;;;;P120;;SI;NO;Marca: Grupo Euro<br>Código: P120<br>Producto disponible en Herrajes Darío.;Grupo Euro;Perfil Plano 120mm x 3 mts Aluminio | Herrajes Darío;Perfil Plano 120mm x 3 mts Aluminio marca Grupo Euro. Código P120. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1JDFPd9FwtttwpIu9A7uymoaulUIrvZLU;ESQ_P100_01.jpg
perfil-led-de-embutir-x-3-mts-aluminio-ple;Perfil Led de embutir x 3 mts Aluminio;Iluminación LED;;;;;;;13335.00;;;;;;;PLE;;SI;NO;Marca: Grupo Euro<br>Código: PLE<br>Producto disponible en Herrajes Darío.;Grupo Euro;Perfil Led de embutir x 3 mts Aluminio | Herrajes Darío;Perfil Led de embutir x 3 mts Aluminio marca Grupo Euro. Código PLE. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1cgAq5WoRcSHEcLsD6u319A1Qz_lJI2rE;ESQ_EURO15_01.jpg
perfil-led-de-embutir-x-3-mts-negro-plen;Perfil Led de embutir x 3 mts Negro;Iluminación LED;;;;;;;14700.00;;;;;;;PLEN;;SI;NO;Marca: Grupo Euro<br>Código: PLEN<br>Producto disponible en Herrajes Darío.;Grupo Euro;Perfil Led de embutir x 3 mts Negro | Herrajes Darío;Perfil Led de embutir x 3 mts Negro marca Grupo Euro. Código PLEN. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1cgAq5WoRcSHEcLsD6u319A1Qz_lJI2rE;ESQ_EURO15_01.jpg
canto-u-liso-de-15mm-x-3-mts-aluminio-euro15;Canto U Liso de 15mm x 3 mts Aluminio;Hogar y Obra;;;;;;;5617.50;;;;;;;EURO15;;SI;NO;Marca: Grupo Euro<br>Código: EURO15<br>Producto disponible en Herrajes Darío.;Grupo Euro;Canto U Liso de 15mm x 3 mts Aluminio | Herrajes Darío;Canto U Liso de 15mm x 3 mts Aluminio marca Grupo Euro. Código EURO15. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1cgAq5WoRcSHEcLsD6u319A1Qz_lJI2rE;ESQ_EURO15_01.jpg
puntera-brillante-15mm-eb15;Puntera Brillante 15mm;Hogar y Obra;;;;;;;483.00;;;;;;;EB15;;SI;NO;Marca: Grupo Euro<br>Código: EB15<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Brillante 15mm | Herrajes Darío;Puntera Brillante 15mm marca Grupo Euro. Código EB15. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=18ORRYymPyWkb28qzQxNV9gwsyhEGsUp5;EB15.jpg
canto-u-liso-de-18mm-x-3-mts-aluminio-euro18;Canto U Liso de 18mm x 3 mts Aluminio;Hogar y Obra;;;;;;;5617.50;;;;;;;EURO18;;SI;NO;Marca: Grupo Euro<br>Código: EURO18<br>Producto disponible en Herrajes Darío.;Grupo Euro;Canto U Liso de 18mm x 3 mts Aluminio | Herrajes Darío;Canto U Liso de 18mm x 3 mts Aluminio marca Grupo Euro. Código EURO18. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1JFrQqybt1XK-JMVs-p3sTvTv5Wz6KlNR;ESQ_EURO18_01.jpg
puntera-brillante-18mm-eb18;Puntera Brillante 18mm;Hogar y Obra;;;;;;;483.00;;;;;;;EB18;;SI;NO;Marca: Grupo Euro<br>Código: EB18<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Brillante 18mm | Herrajes Darío;Puntera Brillante 18mm marca Grupo Euro. Código EB18. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1Y4WaiOobyLAEpaNQB6lbuIbrUPYKI8oX;EB18.jpg
puntera-cromo-mate-18mm-em18;Puntera Cromo Mate 18mm;Hogar y Obra;;;;;;;546.00;;;;;;;EM18;;SI;NO;Marca: Grupo Euro<br>Código: EM18<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Cromo Mate 18mm | Herrajes Darío;Puntera Cromo Mate 18mm marca Grupo Euro. Código EM18. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1AeG138ongidFU6VsfE43M7iXdD8tf_R0;EM18.jpg
canto-u-de-18mm-x-3-mts-aluminio-eben-con-ranura-eben;Canto U de 18mm x 3 mts Aluminio EBEN (CON RANURA);Hogar y Obra;;;;;;;5680.50;;;;;;;EBEN;;SI;NO;Marca: Grupo Euro<br>Código: EBEN<br>Producto disponible en Herrajes Darío.;Grupo Euro;Canto U de 18mm x 3 mts Aluminio EBEN (CON RANURA) | Herrajes Darío;Canto U de 18mm x 3 mts Aluminio EBEN (CON RANURA) marca Grupo Euro. Código EBEN. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1OODz-n5hpD-YLO9nx41wHH1GinUF5lNE;EBEN.jpg
puntera-brillante-18mm-eben-ebu;Puntera Brillante 18mm EBEN;Hogar y Obra;;;;;;;483.00;;;;;;;EBU;;SI;NO;Marca: Grupo Euro<br>Código: EBU<br>Producto disponible en Herrajes Darío.;Grupo Euro;Puntera Brillante 18mm EBEN | Herrajes Darío;Puntera Brillante 18mm EBEN marca Grupo Euro. Código EBU. Consultá disponibilidad en Herrajes Darío.;Grupo Euro;SI;;;;;https://drive.google.com/uc?export=view&id=1smB91VAWzwQEtsKseMq2Z6-sZoXvHvxF;EBU.jpg
canto-u-liso-de-18mm-x-3-mts-aluminio-tuh-801;Canto U Liso de 18mm x 3 mts Aluminio;Hogar y Obra;;;;;;;5061.00;;;;;;;TUH-801;;SI;NO;Marca: BRONZEN<br>Código: TUH-801<br>Producto disponible en Herrajes Darío.;BRONZEN;Canto U Liso de 18mm x 3 mts Aluminio | Herrajes Darío;Canto U Liso de 18mm x 3 mts Aluminio marca BRONZEN. Código TUH-801. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
puntera-brillante-18mm-tuh-et-b;Puntera Brillante 18mm;Hogar y Obra;;;;;;;315.00;;;;;;;TUH-ET-B;;SI;NO;Marca: BRONZEN<br>Código: TUH-ET-B<br>Producto disponible en Herrajes Darío.;BRONZEN;Puntera Brillante 18mm | Herrajes Darío;Puntera Brillante 18mm marca BRONZEN. Código TUH-ET-B. Consultá disponibilidad en Herrajes Darío.;BRONZEN;SI;;;;;;
piso-de-aluminio-modulo-600-547-99-911;Piso de Aluminio Modulo 600;Accesorios de Cocina;;;;;;;58537.50;;;;;;;547.99.911;;SI;NO;Marca: HAFELE<br>Código: 547.99.911<br>Producto disponible en Herrajes Darío.;HAFELE;Piso de Aluminio Modulo 600 | Herrajes Darío;Piso de Aluminio Modulo 600 marca HAFELE. Código 547.99.911. Consultá disponibilidad en Herrajes Darío.;HAFELE;SI;;;;;https://drive.google.com/uc?export=view&id=1rGCoDTBRNQdsIF-R8JAO9jNsQE4wz-ic;pisoalu.jpg
